episode,reward,epsilon,success
758,9.67,0.36934189356697583,1
759,9.83,0.3688562467702922,1
760,9.8,0.3683712385494518,1
761,9.85,0.36788686806479276,1
762,-1.17,0.36740313447775724,0
763,-1.16,0.36692003695089004,0
764,-1.21,0.36643757464783716,0
765,9.76,0.36595574673334424,1
766,9.82,0.36547455237325527,1
767,-1.06,0.364993990734511,0
768,9.84,0.3645140609851476,1
769,-1.08,0.36403476229429527,0
770,9.77,0.3635560938321766,1
771,-1.16,0.36307805477010524,0
772,-1.2,0.3626006442804846,0
773,-1.1099999999999999,0.3621238615368062,0
774,-1.13,0.36164770571364835,0
775,9.84,0.3611721759866747,1
776,9.79,0.3606972715326329,1
777,9.8,0.360222991529353,1
778,9.81,0.35974933515574614,1
779,-1.04,0.3592763015918031,0
780,9.83,0.3588038900185929,1
781,9.82,0.3583320996182614,1
782,9.84,0.3578609295740298,1
783,9.85,0.35739037907019333,1
784,9.79,0.35692044729211975,1
785,9.87,0.356451133426248,1
786,9.86,0.3559824366600868,1
787,9.82,0.35551435618221305,1
788,9.82,0.35504689118227084,1
789,9.78,0.35458004085096967,1
790,9.76,0.3541138043800831,1
791,9.85,0.35364818096244754,1
792,9.79,0.3531831697919607,1
793,-1.08,0.3527187700635802,0
794,-1.2,0.3522549809733223,0
795,-1.18,0.3517918017182603,0
796,-1.16,0.3513292314965233,0
797,9.85,0.3508672695072948,1
798,9.78,0.35040591495081136,1
799,9.86,0.34994516702836104,1
800,9.86,0.3494850249422821,1
801,9.83,0.34902548789596183,1
802,9.8,0.3485665550938347,1
803,-1.3,0.34810822574138156,0
804,9.78,0.3476504990451278,1
805,-1.22,0.3471933742126421,0
806,9.85,0.34673685045253533,1
807,-1.06,0.3462809269744587,0
808,9.81,0.3458256029891029,1
809,9.76,0.34537087770819624,1
810,9.79,0.34491675034450364,1
811,9.87,0.3444632201118252,1
812,9.78,0.34401028622499463,1
813,-1.04,0.34355794789987826,0
814,9.79,0.34310620435337336,1
815,-1.16,0.3426550548034069,0
816,-1.22,0.34220449846893425,0
817,9.78,0.3417545345699377,1
818,9.81,0.34130516232742525,1
819,-1.09,0.34085638096342913,0
820,9.77,0.34040818970100456,1
821,9.81,0.3399605877642284,1
822,9.77,0.3395135743781976,1
823,9.87,0.3390671487690283,1
824,9.64,0.33862131016385405,1
825,9.82,0.3381760577908246,1
826,9.87,0.3377313908791047,1
827,9.76,0.33728730865887263,1
828,-1.19,0.3368438103613189,0
829,9.83,0.3364008952186449,1
830,9.8,0.33595856246406175,1
831,-1.1199999999999999,0.3355168113317886,0
832,9.709999999999999,0.33507564105705173,1
833,9.87,0.3346350508760828,1
834,9.84,0.33419504002611794,1
835,-1.15,0.33375560774539614,0
836,-1.22,0.3333167532731581,0
837,9.87,0.33287847584964464,1
838,-1.13,0.3324407747160959,0
839,-1.16,0.33200364911474944,0
840,9.86,0.33156709828883935,1
841,-1.19,0.33113112148259477,0
842,9.86,0.33069571794123853,1
843,9.85,0.330260886910986,1
844,-1.3,0.3298266276390436,0
845,9.84,0.3293929393736077,1
846,-1.19,0.3289598213638632,0
847,9.83,0.3285272728599822,1
848,-1.27,0.3280952931131227,0
849,9.83,0.3276638813754275,1
850,-1.24,0.32723303690002264,0
851,9.84,0.32680275894101624,1
852,-1.17,0.3263730467534972,0
853,9.78,0.325943899593534,1
854,9.73,0.3255153167181731,1
855,9.82,0.325087297385438,1
856,9.81,0.3246598408543279,1
857,-1.16,0.3242329463848162,0
858,-1.21,0.3238066132378494,0
859,-1.14,0.32338084067534584,0
860,9.78,0.3229556279601942,1
861,9.82,0.32253097435625266,1
862,9.81,0.32210687912834707,1
863,9.85,0.32168334154227013,1
864,9.84,0.3212603608647799,1
865,9.83,0.32083793636359853,1
866,9.74,0.3204160673074111,1
867,9.87,0.3199947529658643,1
868,-1.08,0.3195739926095652,0
869,9.78,0.3191537855100798,1
870,9.83,0.31873413093993197,1
871,9.77,0.31831502817260227,1
872,9.79,0.3178964764825264,1
873,-1.28,0.31747847514509414,0
874,9.87,0.3170610234366481,1
875,-1.18,0.31664412063448244,0
876,9.77,0.31622776601684155,1
877,9.709999999999999,0.31581195886291885,1
878,-1.09,0.3153966984528556,0
879,9.81,0.3149819840677396,1
880,9.77,0.31456781498960384,1
881,9.81,0.31415419050142546,1
882,9.84,0.3137411098871244,1
883,-1.2,0.3133285724315622,0
884,-1.22,0.31291657742054063,0
885,9.73,0.31250512414080067,1
886,9.77,0.3120942118800211,1
887,9.8,0.3116838399268174,1
888,-1.06,0.31127400757074036,0
889,9.85,0.31086471410227495,1
890,9.84,0.3104559588128391,1
891,9.79,0.3100477409947825,1
892,9.79,0.30964005994138527,1
893,-1.17,0.3092329149468568,0
894,-1.16,0.30882630530633454,0
895,9.74,0.3084202303158827,1
896,9.85,0.30801468927249126,1
897,9.8,0.30760968147407436,1
898,-1.14,0.30720520621946945,0
899,9.87,0.30680126280843595,1
900,9.79,0.30639785054165397,1
901,9.79,0.3059949687207231,1
902,9.81,0.30559261664816145,1
903,-1.29,0.30519079362740403,0
904,9.8,0.3047894989628019,1
905,-1.06,0.30438873195962074,0
906,9.83,0.30398849192403976,1
907,-1.15,0.30358877816315055,0
908,-1.18,0.3031895899849557,0
909,-1.14,0.30279092669836777,0
910,9.8,0.302392787613208,1
911,9.8,0.30199517204020515,1
912,9.83,0.3015980792909943,1
913,-1.06,0.3012015086781157,0
914,9.79,0.3008054595150134,1
915,9.86,0.3004099311160344,1
916,9.85,0.30001492279642716,1
917,-1.04,0.2996204338723405,0
918,9.86,0.29922646366082245,1
919,9.86,0.29883301147981906,1
920,9.76,0.29844007664817324,1
921,9.87,0.2980476584856235,1
922,9.84,0.2976557563128028,1
923,-1.06,0.2972643694512375,0
924,9.8,0.29687349722334605,1
925,9.8,0.2964831389524378,1
926,9.8,0.2960932939627119,1
927,9.85,0.2957039615792561,1
928,-1.24,0.2953151411280457,0
929,9.83,0.2949268319359421,1
930,9.85,0.2945390333306919,1
931,9.7,0.29415174464092564,1
932,9.85,0.29376496519615664,1
933,9.86,0.2933786943267798,1
934,-1.15,0.2929929313640706,0
935,-1.15,0.2926076756401837,0
936,9.77,0.29222292648815196,1
937,-1.22,0.2918386832418852,0
938,9.83,0.29145494523616916,1
939,9.78,0.29107171180666414,1
940,9.83,0.2906889822899041,1
941,-1.14,0.2903067560232953,0
942,9.85,0.28992503234511535,1
943,9.87,0.2895438105945119,1
944,9.75,0.2891630901115015,1
945,-1.1199999999999999,0.2887828702369686,0
946,9.85,0.2884031503126642,1
947,9.84,0.288023929681205,1
948,9.84,0.28764520768607194,1
949,9.78,0.2872669836716093,1
950,9.81,0.2868892569830234,1
951,9.81,0.2865120269663817,1
952,9.87,0.2861352929686114,1
953,9.84,0.2857590543374984,1
954,9.76,0.2853833104216862,1
955,-1.1199999999999999,0.28500806057067485,0
956,9.75,0.2846333041348197,1
957,9.79,0.28425904046533024,1
958,9.87,0.2838852689142692,1
959,9.78,0.28351198883455114,1
960,9.8,0.2831391995799416,1
961,9.85,0.28276690050505576,1
962,9.81,0.2823950909653575,1
963,9.82,0.28202377031715803,1
964,9.82,0.2816529379176151,1
965,9.83,0.2812825931247317,1
966,9.81,0.28091273529735494,1
967,9.87,0.2805433637951751,1
968,-1.1099999999999999,0.2801744779787242,0
969,9.72,0.2798060772093752,1
970,9.83,0.2794381608493409,1
971,9.84,0.27907072826167256,1
972,9.76,0.278703778810259,1
973,-1.07,0.27833731185982546,0
974,9.85,0.2779713267759326,1
975,9.7,0.2776058229249752,1
976,9.81,0.2772407996741812,1
977,9.75,0.2768762563916105,1
978,9.81,0.2765121924461541,1
979,9.87,0.27614860720753265,1
980,9.83,0.2757855000462957,1
981,9.84,0.2754228703338204,1
982,9.79,0.2750607174423105,1
983,-1.13,0.2746990407447952,0
984,-1.16,0.2743378396151281,0
985,9.85,0.27397711342798614,1
986,-1.18,0.27361686155886855,0
987,9.84,0.27325708338409566,1
988,-1.07,0.27289777828080786,0
989,9.78,0.2725389456269645,1
990,9.87,0.272180584801343,1
991,9.79,0.27182269518353747,1
992,9.83,0.2714652761539579,1
993,9.85,0.27110832709382887,1
994,9.84,0.27075184738518865,1
995,9.87,0.2703958364108881,1
996,9.86,0.2700402935545895,1
997,9.77,0.2696852182007655,1
998,9.87,0.26933060973469836,1
999,-1.15,0.26897646754247834,0
1000,9.8,0.26862279101100306,1
1001,9.86,0.26826957952797625,1
1002,-1.18,0.26791683248190684,0
1003,9.83,0.26756454926210776,1
1004,9.79,0.26721272925869494,1
1005,9.81,0.2668613718625862,1
1006,9.81,0.26651047646550025,1
1007,9.81,0.26616004245995567,1
1008,9.84,0.2658100692392698,1
1009,9.79,0.2654605561975577,1
1010,-1.09,0.2651115027297311,0
1011,-1.13,0.2647629082314974,0
1012,-1.13,0.2644147720993585,0
1013,9.81,0.2640670937306099,1
1014,9.84,0.26371987252333956,1
1015,9.84,0.263373107876427,1
1016,9.77,0.26302679918954197,1
1017,9.81,0.2626809458631438,1
1018,-1.04,0.2623355472984799,0
1019,9.87,0.26199060289758525,1
1020,-1.1199999999999999,0.2616461120632809,0
1021,9.83,0.2613020741991733,1
1022,9.82,0.2609584887096528,1
1023,9.85,0.2606153549998933,1
1024,9.85,0.2602726724758505,1
1025,-1.07,0.25993044054426145,0
1026,9.79,0.25958865861264313,1
1027,9.83,0.25924732608929163,1
1028,-1.18,0.2589064423832811,0
1029,9.81,0.25856600690446263,1
1030,9.73,0.2582260190634633,1
1031,9.87,0.25788647827168526,1
1032,9.82,0.25754738394130444,1
1033,9.85,0.25720873548526985,1
1034,9.82,0.25687053231730234,1
1035,9.83,0.25653277385189366,1
1036,9.78,0.25619545950430545,1
1037,9.87,0.2558585886905682,1
1038,9.84,0.2555221608274803,1
1039,9.82,0.255186175332607,1
1040,9.79,0.25485063162427934,1
1041,9.87,0.2545155291215932,1
1042,9.81,0.2541808672444083,1
1043,-1.06,0.2538466454133472,0
1044,9.78,0.25351286304979437,1
1045,9.84,0.2531795195758949,1
1046,9.85,0.2528466144145538,1
1047,9.81,0.252514146989435,1
1048,9.86,0.25218211672496005,1
1049,9.85,0.2518505230463075,1
1050,9.83,0.25151936537941166,1
1051,-1.1099999999999999,0.2511886431509617,0
1052,9.79,0.25085835578840054,1
1053,9.87,0.2505285027199241,1
1054,9.85,0.2501990833744801,1
1055,-1.15,0.24987009718176714,0
1056,9.85,0.24954154357223368,1
1057,-1.08,0.2492134219770771,0
1058,-1.06,0.24888573182824272,0
1059,9.85,0.24855847255842278,1
1060,9.87,0.24823164360105543,1
1061,9.83,0.24790524439032385,1
1062,9.84,0.2475792743611552,1
1063,-1.1199999999999999,0.24725373294921962,0
1064,-1.18,0.24692861959092932,0
1065,9.85,0.24660393372343756,1
1066,9.84,0.24627967478463766,1
1067,9.84,0.2459558422131621,1
1068,9.79,0.24563243544838148,1
1069,9.67,0.24530945393040354,1
1070,9.709999999999999,0.24498689710007227,1
1071,-1.08,0.24466476439896687,0
1072,9.85,0.2443430552694008,1
1073,-1.15,0.24402176915442084,0
1074,9.81,0.24370090549780607,1
1075,9.83,0.243380463744067,1
1076,9.87,0.2430604433384445,1
1077,9.84,0.24274084372690893,1
1078,-1.21,0.2424216643561591,0
1079,9.79,0.24210290467362142,1
1080,9.83,0.24178456412744878,1
1081,-1.08,0.24146664216651978,0
1082,9.81,0.24114913824043765,1
1083,9.87,0.24083205179952935,1
1084,9.81,0.2405153822948446,1
1085,9.82,0.2401991291781549,1
1086,9.81,0.23988329190195265,1
1087,9.8,0.2395678699194502,1
1088,9.82,0.2392528626845788,1
1089,9.87,0.23893826965198775,1
1090,9.85,0.23862409027704345,1
1091,9.83,0.2383103240158284,1
1092,9.86,0.23799697032514036,1
1093,9.87,0.23768402866249128,1
1094,9.83,0.23737149848610642,1
1095,9.82,0.23705937925492349,1
1096,9.87,0.23674767042859157,1
1097,9.84,0.23643637146747032,1
1098,-1.15,0.23612548183262888,0
1099,9.8,0.23581500098584512,1
1100,9.83,0.23550492838960455,1
1101,9.87,0.23519526350709946,1
1102,9.8,0.23488600580222804,1
1103,9.84,0.23457715473959337,1
1104,9.84,0.23426870978450248,1
1105,9.74,0.23396067040296556,1
1106,9.85,0.23365303606169485,1
1107,9.78,0.23334580622810386,1
1108,9.83,0.23303898037030638,1
1109,9.84,0.23273255795711556,1
1110,9.8,0.23242653845804304,1
1111,9.82,0.23212092134329798,1
1112,9.87,0.23181570608378618,1
1113,9.8,0.23151089215110912,1
1114,-1.16,0.23120647901756305,0
1115,9.82,0.23090246615613816,1
1116,9.87,0.23059885304051755,1
1117,9.81,0.23029563914507642,1
1118,9.85,0.22999282394488108,1
1119,9.85,0.22969040691568804,1
1120,9.83,0.2293883875339432,1
1121,-1.1199999999999999,0.22908676527678085,0
1122,9.84,0.2287855396220228,1
1123,9.79,0.2284847100481775,1
1124,9.85,0.22818427603443905,1
1125,-1.17,0.2278842370606864,0
1126,9.87,0.22758459260748237,1
1127,-1.14,0.22728534215607282,0
1128,9.82,0.2269864851883857,1
1129,9.78,0.22668802118703021,1
1130,9.83,0.2263899496352958,1
1131,9.87,0.22609227001715138,1
1132,9.82,0.2257949818172444,1
1133,9.84,0.22549808452089992,1
1134,9.85,0.22520157761411977,1
1135,9.87,0.2249054605835816,1
1136,9.87,0.22460973291663805,1
1137,-1.17,0.22431439410131584,0
1138,9.85,0.22401944362631487,1
1139,9.81,0.22372488098100737,1
1140,9.82,0.22343070565543696,1
1141,9.8,0.22313691714031783,1
1142,9.79,0.22284351492703383,1
1143,-1.06,0.22255049850763756,0
1144,9.84,0.22225786737484954,1
1145,9.85,0.2219656210220573,1
1146,9.85,0.2216737589433145,1
1147,9.85,0.22138228063334012,1
1148,9.87,0.22109118558751747,1
1149,9.81,0.22080047330189345,1
1150,9.87,0.22051014327317753,1
1151,9.85,0.220220194998741,1
1152,9.84,0.21993062797661603,1
1153,9.81,0.21964144170549488,1
1154,9.83,0.2193526356847289,1
1155,9.87,0.2190642094143278,1
1156,9.86,0.21877616239495873,1
1157,9.82,0.21848849412794535,1
1158,-1.06,0.2182012041152671,0
1159,9.8,0.21791429185955824,1
1160,9.86,0.21762775686410696,1
1161,9.8,0.21734159863285465,1
1162,9.83,0.21705581667039497,1
1163,-1.1199999999999999,0.21677041048197293,0
1164,9.81,0.21648537957348413,1
1165,9.84,0.21620072345147387,1
1166,-1.17,0.21591644162313628,0
1167,9.85,0.21563253359631346,1
1168,9.82,0.21534899887949469,1
1169,9.83,0.21506583698181547,1
1170,9.86,0.21478304741305684,1
1171,9.87,0.21450062968364433,1
1172,9.77,0.21421858330464727,1
1173,9.87,0.21393690778777785,1
1174,9.87,0.21365560264539032,1
1175,-1.16,0.21337466739048014,0
1176,9.87,0.21309410153668312,1
1177,9.72,0.21281390459827462,1
1178,9.85,0.21253407609016864,1
1179,9.78,0.21225461552791702,1
1180,9.86,0.21197552242770862,1
1181,9.85,0.21169679630636845,1
1182,9.87,0.21141843668135685,1
1183,9.87,0.21114044307076865,1
1184,-1.13,0.21086281499333234,0
1185,9.79,0.21058555196840925,1
1186,9.86,0.21030865351599265,1
1187,9.84,0.210032119156707,1
1188,-1.06,0.2097559484118071,0
1189,9.86,0.20948014080317726,1
1190,9.83,0.2092046958533304,1
1191,9.84,0.20892961308540736,1
1192,9.85,0.20865489202317594,1
1193,9.84,0.2083805321910302,1
1194,9.86,0.20810653311398952,1
1195,9.84,0.20783289431769789,1
1196,9.84,0.20755961532842293,1
1197,9.86,0.20728669567305527,1
1198,-1.13,0.20701413487910758,0
1199,9.81,0.20674193247471384,1
1200,9.85,0.20647008798862843,1
1201,9.82,0.2061986009502254,1
1202,9.85,0.20592747088949764,1
1203,9.87,0.20565669733705602,1
1204,9.83,0.20538627982412863,1
1205,9.82,0.20511621788255993,1
1206,9.86,0.20484651104480997,1
1207,9.78,0.20457715884395358,1
1208,-1.19,0.20430816081367953,0
1209,9.82,0.20403951648828975,1
1210,9.83,0.20377122540269849,1
1211,9.83,0.20350328709243157,1
1212,9.77,0.20323570109362554,1
1213,9.83,0.2029684669430269,1
1214,9.87,0.20270158417799122,1
1215,9.81,0.20243505233648246,1
1216,9.85,0.2021688709570721,1
1217,9.87,0.20190303957893832,1
1218,9.81,0.20163755774186526,1
1219,-1.08,0.20137242498624222,0
1220,9.78,0.2011076408530628,1
1221,9.87,0.20084320488392413,1
1222,9.87,0.20057911662102615,1
1223,9.84,0.20031537560717072,1
1224,9.85,0.2000519813857609,1
1225,9.84,0.19978893350080013,1
1226,-1.21,0.19952623149689136,0
1227,-1.07,0.19926387491923644,0
1228,9.85,0.19900186331363517,1
1229,9.87,0.19874019622648462,1
1230,9.86,0.19847887320477825,1
1231,9.84,0.19821789379610524,1
1232,9.83,0.1979572575486496,1
1233,9.83,0.19769696401118944,1
1234,9.85,0.1974370127330962,1
1235,9.83,0.1971774032643338,1
1236,9.85,0.196918135155458,1
1237,9.8,0.19665920795761543,1
1238,9.83,0.19640062122254298,1
1239,9.78,0.19614237450256697,1
1240,-1.17,0.1958844673506023,0
1241,9.82,0.19562689932015181,1
1242,9.82,0.19536966996530541,1
1243,9.79,0.19511277884073933,1
1244,9.78,0.19485622550171536,1
1245,9.81,0.19460000950408007,1
1246,9.86,0.19434413040426404,1
1247,9.79,0.19408858775928114,1
1248,9.87,0.19383338112672768,1
1249,9.87,0.19357851006478172,1
1250,9.87,0.1933239741322022,1
1251,9.81,0.19306977288832833,1
1252,9.83,0.1928159058930787,1
1253,9.85,0.1925623727069506,1
1254,9.84,0.19230917289101915,1
1255,9.78,0.19205630600693668,1
1256,9.87,0.19180377161693188,1
1257,9.83,0.19155156928380904,1
1258,9.84,0.19129969857094734,1
1259,-1.06,0.19104815904230008,0
1260,9.85,0.1907969502623939,1
1261,9.82,0.19054607179632807,1
1262,9.86,0.19029552320977366,1
1263,9.82,0.19004530406897288,1
1264,9.83,0.1897954139407383,1
1265,9.86,0.189545852392452,1
1266,9.76,0.189296618992065,1
1267,9.82,0.18904771330809644,1
1268,9.83,0.1887991349096327,1
1269,9.83,0.18855088336632686,1
1270,9.86,0.18830295824839782,1
1271,9.85,0.18805535912662963,1
1272,9.81,0.18780808557237066,1
1273,9.81,0.187561137157533,1
1274,9.83,0.18731451345459155,1
1275,9.81,0.18706821403658339,1
1276,9.84,0.18682223847710702,1
1277,9.78,0.18657658635032162,1
1278,9.87,0.1863312572309463,1
1279,9.8,0.18608625069425935,1
1280,9.77,0.18584156631609755,1
1281,9.86,0.18559720367285543,1
1282,9.83,0.18535316234148444,1
1283,9.87,0.18510944189949238,1
1284,9.83,0.18486604192494258,1
1285,9.83,0.1846229619964531,1
1286,-1.13,0.18438020169319613,0
1287,9.82,0.1841377605948972,1
1288,9.85,0.18389563828183444,1
1289,9.87,0.18365383433483792,1
1290,-1.06,0.18341234833528883,0
1291,9.85,0.18317117986511877,1
1292,9.78,0.18293032850680915,1
1293,9.86,0.1826897938433903,1
1294,9.83,0.18244957545844082,1
1295,9.82,0.18220967293608692,1
1296,-1.1199999999999999,0.1819700858610016,0
1297,9.81,0.181730813818404,1
1298,9.86,0.1814918563940586,1
1299,9.85,0.1812532131742746,1
1300,9.87,0.18101488374590516,1
1301,9.84,0.18077686769634668,1
1302,9.87,0.18053916461353808,1
1303,9.79,0.18030177408596013,1
1304,9.79,0.18006469570263467,1
1305,-1.1,0.17982792905312395,0
1306,9.85,0.1795914737275299,1
1307,9.87,0.17935532931649342,1
1308,9.83,0.1791194954111937,1
1309,9.79,0.17888397160334746,1
1310,9.86,0.17864875748520828,1
1311,-1.1199999999999999,0.17841385264956588,0
1312,9.83,0.17817925668974544,1
1313,9.83,0.17794496919960684,1
1314,9.84,0.17771098977354402,1
1315,9.82,0.17747731800648425,1
1316,-1.13,0.1772439534938874,0
1317,9.86,0.17701089583174534,1
1318,9.82,0.17677814461658106,1
1319,-1.15,0.17654569944544818,0
1320,9.85,0.1763135599159301,1
1321,9.8,0.17608172562613938,1
1322,9.84,0.175850196174717,1
1323,9.84,0.17561897116083172,1
1324,9.86,0.17538805018417933,1
1325,-1.06,0.17515743284498195,0
1326,-1.06,0.17492711874398742,0
1327,-1.16,0.17469710748246853,0
1328,9.85,0.17446739866222236,1
1329,9.78,0.17423799188556957,1
1330,-1.04,0.17400888675535375,0
1331,-1.15,0.1737800828749407,0
1332,-1.1199999999999999,0.17355157984821779,0
1333,-1.16,0.17332337727959315,0
1334,9.86,0.17309547477399514,1
1335,9.84,0.17286787193687161,1
1336,9.86,0.17264056837418915,1
1337,9.82,0.1724135636924325,1
1338,9.85,0.17218685749860382,1
1339,9.84,0.17196044940022207,1
1340,-1.15,0.1717343390053222,0
1341,9.83,0.1715085259224546,1
1342,9.85,0.1712830097606844,1
1343,9.87,0.1710577901295907,1
1344,-1.16,0.170832866639266,0
1345,9.85,0.1706082389003155,1
1346,9.81,0.17038390652385643,1
1347,-1.14,0.17015986912151732,0
1348,9.85,0.1699361263054374,1
1349,9.87,0.16971267768826584,1
1350,9.87,0.16948952288316121,1
1351,9.83,0.16926666150379072,1
1352,9.83,0.16904409316432953,1
1353,9.86,0.16882181747946018,1
1354,9.78,0.1685998340643718,1
1355,9.85,0.16837814253475952,1
1356,9.85,0.16815674250682383,1
1357,-1.17,0.16793563359726985,0
1358,9.83,0.1677148154233067,1
1359,9.85,0.16749428760264684,1
1360,9.81,0.16727404975350535,1
1361,-1.06,0.16705410149459937,0
1362,9.86,0.1668344424451474,1
1363,9.87,0.16661507222486857,1
1364,9.85,0.1663959904539821,1
1365,9.83,0.16617719675320652,1
1366,9.8,0.16595869074375913,1
1367,9.85,0.1657404720473553,1
1368,9.85,0.16552254028620772,1
1369,9.87,0.16530489508302593,1
1370,9.83,0.1650875360610155,1
1371,9.82,0.1648704628438775,1
1372,9.87,0.16465367505580775,1
1373,9.81,0.16443717232149624,1
1374,9.86,0.16422095426612646,1
1375,9.86,0.1640050205153747,1
1376,9.87,0.1637893706954095,1
1377,9.87,0.1635740044328909,1
1378,9.86,0.16335892135496993,1
1379,9.82,0.16314412108928777,1
1380,-1.05,0.1629296032639753,0
1381,9.85,0.1627153675076523,1
1382,-1.15,0.16250141344942695,0
1383,9.84,0.16228774071889507,1
1384,-1.08,0.1620743489461395,0
1385,9.85,0.16186123776172953,1
1386,9.87,0.1616484067967202,1
1387,9.84,0.16143585568265167,1
1388,-1.04,0.1612235840515486,0
1389,9.87,0.16101159153591948,1
1390,9.85,0.160799877768756,1
1391,9.85,0.1605884423835325,1
1392,9.84,0.16037728501420517,1
1393,9.87,0.1601664052952116,1
1394,9.86,0.15995580286146996,1
1395,9.81,0.15974547734837855,1
1396,9.87,0.15953542839181503,1
1397,-1.14,0.1593256556281359,0
1398,9.83,0.15911615869417572,1
1399,9.84,0.1589069372272467,1
1400,9.87,0.15869799086513783,1
1401,9.87,0.15848931924611445,1
1402,9.87,0.1582809220089175,1
1403,9.85,0.15807279879276298,1
1404,9.86,0.15786494923734123,1
1405,9.85,0.1576573729828164,1
1406,9.85,0.15745006966982578,1
1407,9.85,0.1572430389394792,1
1408,9.87,0.15703628043335832,1
1409,9.85,0.1568297937935162,1
1410,9.81,0.15662357866247648,1
1411,9.87,0.15641763468323286,1
1412,9.87,0.15621196149924846,1
1413,9.87,0.15600655875445527,1
1414,9.83,0.15580142609325337,1
1415,9.85,0.15559656316051051,1
1416,9.83,0.15539196960156137,1
1417,9.86,0.15518764506220697,1
1418,9.85,0.15498358918871405,1
1419,9.85,0.15477980162781452,1
1420,9.85,0.15457628202670476,1
1421,9.84,0.15437303003304506,1
1422,9.87,0.15417004529495903,1
1423,-1.17,0.15396732746103292,0
1424,9.86,0.15376487618031506,1
1425,9.85,0.1535626911023153,1
1426,9.87,0.15336077187700425,1
1427,9.84,0.15315911815481287,1
1428,9.85,0.1529577295866317,1
1429,9.85,0.15275660582381037,1
1430,9.84,0.1525557465181569,1
1431,9.85,0.1523551513219372,1
1432,9.86,0.15215481988787438,1
1433,9.83,0.1519547518691482,1
1434,9.84,0.15175494691939442,1
1435,-1.07,0.15155540469270432,0
1436,9.87,0.1513561248436239,1
1437,9.84,0.15115710702715346,1
1438,9.87,0.15095835089874696,1
1439,9.83,0.15075985611431134,1
1440,9.83,0.15056162233020604,1
1441,9.87,0.15036364920324233,1
1442,9.87,0.15016593639068274,1
1443,9.87,0.14996848355024045,1
1444,9.82,0.14977129034007874,1
1445,-1.1199999999999999,0.14957435641881037,0
1446,9.87,0.14937768144549696,1
1447,9.87,0.14918126507964843,1
1448,9.86,0.14898510698122247,1
1449,9.83,0.14878920681062383,1
1450,9.87,0.1485935642287038,1
1451,9.84,0.1483981788967596,1
1452,9.84,0.1482030504765339,1
1453,9.8,0.14800817863021404,1
1454,9.87,0.14781356302043158,1
1455,9.83,0.1476192033102617,1
1456,-1.06,0.14742509916322263,0
1457,-1.17,0.14723125024327496,0
1458,9.87,0.1470376562148212,1
1459,9.85,0.14684431674270512,1
1460,9.82,0.14665123149221115,1
1461,9.87,0.14645840012906391,1
1462,9.87,0.1462658223194275,1
1463,9.87,0.14607349772990502,1
1464,9.83,0.1458814260275379,1
1465,9.83,0.14568960687980542,1
1466,9.85,0.1454980399546241,1
1467,9.86,0.14530672492034707,1
1468,9.86,0.14511566144576357,1
1469,9.87,0.14492484920009835,1
1470,9.83,0.14473428785301107,1
1471,-1.14,0.1445439770745958,0
1472,9.77,0.14435391653538035,1
1473,-1.06,0.1441641059063258,0
1474,9.85,0.14397454485882585,1
1475,9.87,0.1437852330647063,1
1476,9.83,0.14359617019622448,1
1477,9.83,0.1434073559260686,1
1478,-1.14,0.14321878992735734,0
1479,-1.14,0.14303047187363915,0
1480,9.83,0.1428424014388917,1
1481,9.87,0.14265457829752143,1
1482,9.87,0.14246700212436283,1
1483,9.76,0.14227967259467797,1
1484,9.87,0.14209258938415592,1
1485,9.87,0.14190575216891219,1
1486,9.83,0.14171916062548817,1
1487,9.87,0.14153281443085056,1
1488,9.84,0.1413467132623908,1
1489,9.85,0.1411608567979245,1
1490,9.86,0.140975244715691,1
1491,9.73,0.14078987669435267,1
1492,9.85,0.1406047524129944,1
1493,9.85,0.140419871551123,1
1494,9.85,0.14023523378866684,1
1495,-1.06,0.14005083880597502,0
1496,9.87,0.139866686283817,1
1497,9.84,0.13968277590338196,1
1498,9.81,0.13949910734627838,1
1499,9.87,0.13931568029453326,1
1500,9.83,0.1391324944305918,1
1501,9.82,0.13894954943731672,1
1502,9.83,0.13876684499798772,1
1503,9.8,0.13858438079630098,1
1504,9.83,0.13840215651636859,1
1505,9.83,0.13822017184271798,1
1506,9.82,0.13803842646029144,1
1507,9.85,0.13785692005444547,1
1508,9.87,0.1376756523109503,1
1509,9.85,0.1374946229159894,1
1510,9.84,0.13731383155615884,1
1511,9.85,0.13713327791846674,1
1512,9.87,0.13695296169033283,1
1513,9.87,0.13677288255958786,1
1514,-1.04,0.136593040214473,0
1515,9.86,0.13641343434363937,1
1516,-1.06,0.1362340646361475,0
1517,9.85,0.13605493078146677,1
1518,9.81,0.13587603246947486,1
1519,9.87,0.1356973693904572,1
1520,9.84,0.13551894123510655,1
1521,9.85,0.1353407476945223,1
1522,-1.13,0.13516278846021007,0
1523,9.87,0.13498506322408105,1
1524,9.85,0.1348075716784516,1
1525,9.84,0.1346303135160426,1
1526,9.83,0.13445328842997903,1
1527,9.79,0.1342764961137893,1
1528,9.87,0.1340999362614049,1
1529,9.87,0.13392360856715968,1
1530,9.86,0.13374751272578944,1
1531,9.87,0.13357164843243138,1
1532,9.86,0.13339601538262358,1
1533,9.87,0.1332206132723044,1
1534,9.85,0.13304544179781205,1
1535,9.83,0.13287050065588402,1
1536,9.83,0.13269578954365657,1
